Noise level:0.0

Random done in: 0:00:00.000144, ARIs: [array([0.184, 0.435]), array([0.738, 0.393])]
Greedy done in: 0:00:00.001368, ARIs: [array([0.184, 0.435]), array([-0.004,  0.213])]
ILP done in: 0:00:01.239421, ARIs: [array([0.141, 0.256]), array([0.052, 0.368])]

Random done in: 0:00:00.000137, ARIs: [array([0.597, 0.349]), array([0.118, 0.493])]
Greedy done in: 0:00:00.001410, ARIs: [array([0.597, 0.642]), array([0.809, 0.782])]
ILP done in: 0:00:01.226424, ARIs: [array([0.597, 0.642]), array([-0.003,  0.574])]

Random done in: 0:00:00.000159, ARIs: [array([0.11 , 0.475]), array([0.695, 0.728])]
Greedy done in: 0:00:00.001372, ARIs: [array([0.11 , 0.628]), array([0.695, 0.728])]
ILP done in: 0:00:01.086767, ARIs: [array([0.11 , 0.475]), array([0.035, 0.347])]

Random done in: 0:00:00.000140, ARIs: [array([0.08 , 0.752]), array([0.756, 0.566])]
Greedy done in: 0:00:00.001387, ARIs: [array([0.08 , 0.173]), array([0.756, 0.759])]
ILP done in: 0:00:01.006694, ARIs: [array([0.772, 0.778]), array([0.756, 0.759])]

Random done in: 0:00:00.000148, ARIs: [array([0.088, 0.501]), array([0.029, 0.523])]
Greedy done in: 0:00:00.001331, ARIs: [array([0.773, 0.825]), array([0.029, 0.523])]
ILP done in: 0:00:01.127240, ARIs: [array([0.773, 0.825]), array([0.029, 0.523])]

Random done in: 0:00:00.000139, ARIs: [array([0.788, 0.755]), array([0.39 , 0.512])]
Greedy done in: 0:00:00.001384, ARIs: [array([-0.018,  0.315]), array([0.027, 0.094])]
ILP done in: 0:00:01.063971, ARIs: [array([-0.018,  0.315]), array([0.027, 0.094])]

Random done in: 0:00:00.000139, ARIs: [array([-0.03 ,  0.378]), array([0.393, 0.624])]
Greedy done in: 0:00:00.001339, ARIs: [array([0.883, 0.89 ]), array([0.393, 0.624])]
ILP done in: 0:00:01.045265, ARIs: [array([0.883, 0.89 ]), array([0.773, 0.793])]

Random done in: 0:00:00.000140, ARIs: [array([0.038, 0.04 ]), array([0.155, 0.456])]
Greedy done in: 0:00:00.000809, ARIs: [array([-0.032, -0.034]), array([0.687, 0.728])]
ILP done in: 0:00:01.023248, ARIs: [array([-0.032, -0.034]), array([0.155, 0.353])]

Random done in: 0:00:00.000142, ARIs: [array([0.839, 0.69 ]), array([0.687, 0.703])]
Greedy done in: 0:00:00.001432, ARIs: [array([-0.006,  0.269]), array([0.287, 0.373])]
ILP done in: 0:00:01.148032, ARIs: [array([-0.006,  0.269]), array([0.287, 0.373])]

Random done in: 0:00:00.000137, ARIs: [array([0.126, 0.412]), array([0.017, 0.162])]
Greedy done in: 0:00:00.001330, ARIs: [array([0.079, 0.367]), array([0.645, 0.67 ])]
ILP done in: 0:00:01.063931, ARIs: [array([0.77 , 0.721]), array([0.645, 0.67 ])]

Random done in: 0:00:00.000139, ARIs: [array([0.801, 0.811]), array([-0.011,  0.336])]
Greedy done in: 0:00:00.001373, ARIs: [array([0.155, 0.186]), array([0.9  , 0.739])]
ILP done in: 0:00:01.284713, ARIs: [array([0.155, 0.186]), array([0.9  , 0.739])]

Random done in: 0:00:00.000137, ARIs: [array([-0.019,  0.003]), array([0.02 , 0.431])]
Greedy done in: 0:00:00.001332, ARIs: [array([0.834, 0.844]), array([0.704, 0.757])]
ILP done in: 0:00:01.098618, ARIs: [array([0.834, 0.844]), array([0.704, 0.757])]

Random done in: 0:00:00.000145, ARIs: [array([-0.028,  0.544]), array([0.106, 0.676])]
Greedy done in: 0:00:00.001335, ARIs: [array([0.569, 0.245]), array([0.106, 0.404])]
ILP done in: 0:00:01.113491, ARIs: [array([0.569, 0.753]), array([0.807, 0.826])]

Random done in: 0:00:00.000137, ARIs: [array([0.204, 0.274]), array([0.595, 0.631])]
Greedy done in: 0:00:00.001347, ARIs: [array([0.243, 0.347]), array([0.032, 0.396])]
ILP done in: 0:00:01.077550, ARIs: [array([0.243, 0.347]), array([0.032, 0.396])]

Random done in: 0:00:00.000134, ARIs: [array([0.501, 0.788]), array([0.016, 0.668])]
Greedy done in: 0:00:00.001357, ARIs: [array([0.501, 0.626]), array([0.016, 0.668])]
ILP done in: 0:00:01.084555, ARIs: [array([0.501, 0.626]), array([0.016, 0.668])]

Random done in: 0:00:00.000153, ARIs: [array([0.118, 0.394]), array([0.845, 0.829])]
Greedy done in: 0:00:00.001318, ARIs: [array([0.808, 0.834]), array([0.156, 0.686])]
ILP done in: 0:00:00.779543, ARIs: [array([0.808, 0.834]), array([0.156, 0.686])]

Random done in: 0:00:00.000132, ARIs: [array([0.791, 0.476]), array([0.752, 0.737])]
Greedy done in: 0:00:00.001338, ARIs: [array([0.791, 0.476]), array([0.002, 0.159])]
ILP done in: 0:00:01.133650, ARIs: [array([0.791, 0.476]), array([0.002, 0.159])]

Random done in: 0:00:00.000145, ARIs: [array([0.79 , 0.815]), array([0.035, 0.176])]
Greedy done in: 0:00:00.001351, ARIs: [array([-0.035, -0.03 ]), array([0.068, 0.416])]
ILP done in: 0:00:01.183537, ARIs: [array([0.5  , 0.484]), array([0.068, 0.416])]

Random done in: 0:00:00.000133, ARIs: [array([-0.021,  0.279]), array([0.773, 0.782])]
Greedy done in: 0:00:00.001379, ARIs: [array([0.791, 0.827]), array([0.773, 0.782])]
ILP done in: 0:00:01.140623, ARIs: [array([0.791, 0.827]), array([0.773, 0.782])]

Random done in: 0:00:00.000135, ARIs: [array([0.88 , 0.886]), array([0.842, 0.306])]
Greedy done in: 0:00:00.001363, ARIs: [array([0.88 , 0.886]), array([0.842, 0.742])]
ILP done in: 0:00:01.102837, ARIs: [array([0.88 , 0.886]), array([0.842, 0.742])]

Random done in: 0:00:00.000135, ARIs: [array([0.671, 0.526]), array([0.25 , 0.319])]
Greedy done in: 0:00:00.001393, ARIs: [array([0.671, 0.722]), array([0.939, 0.94 ])]
ILP done in: 0:00:01.175055, ARIs: [array([0.671, 0.722]), array([0.939, 0.94 ])]

Random done in: 0:00:00.000145, ARIs: [array([0.091, 0.753]), array([0.136, 0.539])]
Greedy done in: 0:00:00.001377, ARIs: [array([0.389, 0.73 ]), array([0.703, 0.728])]
ILP done in: 0:00:01.053978, ARIs: [array([0.389, 0.73 ]), array([0.703, 0.728])]

Random done in: 0:00:00.000136, ARIs: [array([0.293, 0.528]), array([0.006, 0.361])]
Greedy done in: 0:00:00.001362, ARIs: [array([0.869, 0.881]), array([0.809, 0.845])]
ILP done in: 0:00:01.078924, ARIs: [array([0.869, 0.881]), array([0.809, 0.845])]

Random done in: 0:00:00.000139, ARIs: [array([0.864, 0.475]), array([0.638, 0.402])]
Greedy done in: 0:00:00.001331, ARIs: [array([0.864, 0.887]), array([0.638, 0.687])]
ILP done in: 0:00:00.864354, ARIs: [array([0.864, 0.887]), array([0.638, 0.687])]

Random done in: 0:00:00.000139, ARIs: [array([0.08, 0.59]), array([0.609, 0.67 ])]
Greedy done in: 0:00:00.001338, ARIs: [array([0.08 , 0.117]), array([0.143, 0.137])]
ILP done in: 0:00:01.188135, ARIs: [array([0.08 , 0.117]), array([0.609, 0.67 ])]

Random done in: 0:00:00.000143, ARIs: [array([0.809, 0.784]), array([0.021, 0.088])]
Greedy done in: 0:00:00.001400, ARIs: [array([-0.004,  0.185]), array([0.381, 0.592])]
ILP done in: 0:00:01.174395, ARIs: [array([0.809, 0.784]), array([0.021, 0.088])]

Random done in: 0:00:00.000135, ARIs: [array([0.821, 0.322]), array([-0.028,  0.367])]
Greedy done in: 0:00:00.001346, ARIs: [array([0.008, 0.635]), array([-0.028,  0.367])]
ILP done in: 0:00:00.850060, ARIs: [array([0.821, 0.797]), array([-0.028,  0.367])]

Random done in: 0:00:00.000143, ARIs: [array([0.358, 0.545]), array([0.72 , 0.738])]
Greedy done in: 0:00:00.001363, ARIs: [array([0.116, 0.228]), array([-0.002,  0.166])]
ILP done in: 0:00:01.184808, ARIs: [array([0.545, 0.577]), array([0.72 , 0.738])]

Random done in: 0:00:00.000136, ARIs: [array([-0.036,  0.354]), array([0.846, 0.857])]
Greedy done in: 0:00:00.001380, ARIs: [array([0.62 , 0.396]), array([0.015, 0.114])]
ILP done in: 0:00:01.169241, ARIs: [array([0.62, 0.71]), array([0.846, 0.857])]

Random done in: 0:00:00.000143, ARIs: [array([-0.08 ,  0.445]), array([0.572, 0.646])]
Greedy done in: 0:00:00.001346, ARIs: [array([1., 1.]), array([0.267, 0.247])]
ILP done in: 0:00:01.000543, ARIs: [array([1., 1.]), array([0.267, 0.247])]

Random done in: 0:00:00.000134, ARIs: [array([0.51 , 0.379]), array([0.002, 0.125])]
Greedy done in: 0:00:00.001341, ARIs: [array([0.51 , 0.627]), array([0.791, 0.691])]
ILP done in: 0:00:01.138557, ARIs: [array([0.51 , 0.627]), array([0.791, 0.691])]

Random done in: 0:00:00.000137, ARIs: [array([0.091, 0.301]), array([-0.004,  0.285])]
Greedy done in: 0:00:00.001339, ARIs: [array([0.967, 0.969]), array([0.413, 0.47 ])]
ILP done in: 0:00:01.077470, ARIs: [array([0.967, 0.969]), array([0.413, 0.47 ])]

Random done in: 0:00:00.000126, ARIs: [array([0.671, 0.565]), array([0.227, 0.533])]
Greedy done in: 0:00:00.001343, ARIs: [array([-0.013,  0.192]), array([0.859, 0.514])]
ILP done in: 0:00:00.732283, ARIs: [array([-0.013,  0.192]), array([0.859, 0.514])]

Random done in: 0:00:00.000141, ARIs: [array([0.84, 0.33]), array([0.105, 0.242])]
Greedy done in: 0:00:00.001395, ARIs: [array([0.84 , 0.705]), array([0.841, 0.853])]
ILP done in: 0:00:01.133500, ARIs: [array([0.84 , 0.705]), array([0.841, 0.853])]

Random done in: 0:00:00.000150, ARIs: [array([0.001, 0.28 ]), array([0.638, 0.493])]
Greedy done in: 0:00:00.001320, ARIs: [array([0.809, 0.793]), array([-0.002,  0.249])]
ILP done in: 0:00:01.022981, ARIs: [array([0.079, 0.381]), array([-0.002,  0.249])]

Random done in: 0:00:00.000147, ARIs: [array([0.028, 0.693]), array([0.575, 0.733])]
Greedy done in: 0:00:00.001358, ARIs: [array([0.904, 0.797]), array([0.003, 0.115])]
ILP done in: 0:00:01.110952, ARIs: [array([0.904, 0.797]), array([0.003, 0.115])]

Random done in: 0:00:00.000136, ARIs: [array([0.229, 0.319]), array([0.719, 0.376])]
Greedy done in: 0:00:00.001334, ARIs: [array([0.229, 0.319]), array([-0.003,  0.195])]
ILP done in: 0:00:01.014245, ARIs: [array([0.786, 0.809]), array([0.719, 0.759])]

Random done in: 0:00:00.000120, ARIs: [array([0.53 , 0.628]), array([0.687, 0.361])]
Greedy done in: 0:00:00.001352, ARIs: [array([0.032, 0.107]), array([0.687, 0.75 ])]
ILP done in: 0:00:01.007675, ARIs: [array([0.032, 0.107]), array([-0.002,  0.426])]

Random done in: 0:00:00.000118, ARIs: [array([0.266, 0.465]), array([0.392, 0.521])]
Greedy done in: 0:00:00.001336, ARIs: [array([-0.03 ,  0.048]), array([0.704, 0.499])]
ILP done in: 0:00:01.067028, ARIs: [array([-0.03 ,  0.048]), array([0.704, 0.499])]

Random done in: 0:00:00.000136, ARIs: [array([0.14 , 0.617]), array([-0.035,  0.799])]
Greedy done in: 0:00:00.001330, ARIs: [array([0.883, 0.805]), array([-0.035,  0.467])]
ILP done in: 0:00:01.117286, ARIs: [array([0.883, 0.805]), array([-0.035,  0.467])]

Random done in: 0:00:00.000139, ARIs: [array([0.953, 0.957]), array([0.298, 0.533])]
Greedy done in: 0:00:00.001327, ARIs: [array([0.953, 0.957]), array([0.771, 0.483])]
ILP done in: 0:00:01.136191, ARIs: [array([-0.002,  0.141]), array([0.771, 0.483])]

Random done in: 0:00:00.000141, ARIs: [array([0.012, 0.201]), array([-0.001,  0.55 ])]
Greedy done in: 0:00:00.001354, ARIs: [array([0.012, 0.26 ]), array([0.606, 0.301])]
ILP done in: 0:00:01.094815, ARIs: [array([0.671, 0.675]), array([-0.001,  0.556])]

Random done in: 0:00:00.000128, ARIs: [array([0.755, 0.772]), array([-0.002,  0.326])]
Greedy done in: 0:00:00.001352, ARIs: [array([0.755, 0.772]), array([0.79 , 0.387])]
ILP done in: 0:00:01.243418, ARIs: [array([-0.006,  0.098]), array([0.79 , 0.777])]

Random done in: 0:00:00.000114, ARIs: [array([0.277, 0.75 ]), array([0.214, 0.396])]
Greedy done in: 0:00:00.001319, ARIs: [array([1.   , 0.678]), array([0.574, 0.652])]
ILP done in: 0:00:01.084706, ARIs: [array([1.   , 0.678]), array([0.027, 0.134])]

Random done in: 0:00:00.000135, ARIs: [array([-0.02 ,  0.089]), array([0.003, 0.428])]
Greedy done in: 0:00:00.001342, ARIs: [array([0.681, 0.699]), array([0.756, 0.729])]
ILP done in: 0:00:01.087108, ARIs: [array([0.681, 0.699]), array([0.756, 0.729])]

Random done in: 0:00:00.000139, ARIs: [array([0.738, 0.483]), array([0.853, 0.684])]
Greedy done in: 0:00:00.001329, ARIs: [array([0.738, 0.784]), array([-0.011,  0.589])]
ILP done in: 0:00:01.145351, ARIs: [array([0.125, 0.497]), array([-0.011,  0.589])]

Random done in: 0:00:00.000091, ARIs: [array([0.163, 0.657]), array([0.901, 0.48 ])]
Greedy done in: 0:00:00.001310, ARIs: [array([0.902, 0.916]), array([0.901, 0.908])]
ILP done in: 0:00:01.194795, ARIs: [array([0.902, 0.916]), array([0.901, 0.908])]

Random done in: 0:00:00.000093, ARIs: [array([0.018, 0.559]), array([0.055, 0.32 ])]
Greedy done in: 0:00:00.001316, ARIs: [array([0.018, 0.021]), array([0.055, 0.32 ])]
ILP done in: 0:00:00.879443, ARIs: [array([0.018, 0.021]), array([0.605, 0.625])]

Random done in: 0:00:00.000079, ARIs: [array([0.125, 0.43 ]), array([0.253, 0.861])]
Greedy done in: 0:00:00.001312, ARIs: [array([0.846, 0.797]), array([0.512, 0.587])]
ILP done in: 0:00:01.154522, ARIs: [array([0.125, 0.43 ]), array([0.253, 0.367])]

Random done in: 0:00:00.000168, ARIs: [array([0.773, 0.297]), array([0.026, 0.169])]
Greedy done in: 0:00:00.001357, ARIs: [array([0.773, 0.692]), array([0.825, 0.855])]
ILP done in: 0:00:01.174347, ARIs: [array([0.773, 0.692]), array([0.026, 0.169])]

Random done in: 0:00:00.000159, ARIs: [array([0.12, 0.66]), array([0.512, 0.292])]
Greedy done in: 0:00:00.001443, ARIs: [array([0.729, 0.207]), array([0.082, 0.59 ])]
ILP done in: 0:00:01.172918, ARIs: [array([0.032, 0.573]), array([0.512, 0.292])]

Random done in: 0:00:00.000152, ARIs: [array([0.06 , 0.184]), array([0.202, 0.798])]
Greedy done in: 0:00:00.001335, ARIs: [array([0.06 , 0.184]), array([0.202, 0.605])]
ILP done in: 0:00:01.186976, ARIs: [array([0.06 , 0.184]), array([0.202, 0.605])]

Random done in: 0:00:00.000137, ARIs: [array([0.879, 0.539]), array([0.023, 0.153])]
Greedy done in: 0:00:00.001350, ARIs: [array([0.139, 0.223]), array([0.935, 0.939])]
ILP done in: 0:00:01.219703, ARIs: [array([0.879, 0.891]), array([0.935, 0.939])]

Random done in: 0:00:00.000143, ARIs: [array([0.791, 0.465]), array([0.756, 0.616])]
Greedy done in: 0:00:00.001304, ARIs: [array([0.063, 0.424]), array([0.756, 0.794])]
ILP done in: 0:00:01.102368, ARIs: [array([0.791, 0.465]), array([-0.007,  0.064])]

Random done in: 0:00:00.000145, ARIs: [array([0.154, 0.332]), array([0.001, 0.636])]
Greedy done in: 0:00:00.001337, ARIs: [array([0.67 , 0.711]), array([0.73 , 0.808])]
ILP done in: 0:00:01.111733, ARIs: [array([0.67 , 0.711]), array([0.73 , 0.808])]

Random done in: 0:00:00.000137, ARIs: [array([0.738, 0.472]), array([0.023, 0.105])]
Greedy done in: 0:00:00.001321, ARIs: [array([0.14, 0.27]), array([0.61 , 0.648])]
ILP done in: 0:00:01.032494, ARIs: [array([0.14, 0.27]), array([0.61 , 0.648])]

Random done in: 0:00:00.000144, ARIs: [array([0.005, 0.474]), array([0.485, 0.569])]
Greedy done in: 0:00:00.001347, ARIs: [array([0.005, 0.396]), array([0.804, 0.823])]
ILP done in: 0:00:01.147902, ARIs: [array([0.721, 0.774]), array([0.804, 0.823])]

Random done in: 0:00:00.000141, ARIs: [array([0.482, 0.737]), array([0.31, 0.59])]
Greedy done in: 0:00:00.001397, ARIs: [array([0.893, 0.902]), array([0.846, 0.859])]
ILP done in: 0:00:00.963036, ARIs: [array([0.893, 0.902]), array([0.846, 0.859])]

Random done in: 0:00:00.000139, ARIs: [array([0.809, 0.782]), array([0.345, 0.567])]
Greedy done in: 0:00:00.001310, ARIs: [array([0.043, 0.494]), array([0.721, 0.734])]
ILP done in: 0:00:01.173588, ARIs: [array([0.047, 0.349]), array([0.049, 0.112])]

Random done in: 0:00:00.000138, ARIs: [array([0.515, 0.672]), array([0.126, 0.513])]
Greedy done in: 0:00:00.001322, ARIs: [array([-0.093,  0.486]), array([-0.007,  0.629])]
ILP done in: 0:00:01.096184, ARIs: [array([0.515, 0.672]), array([0.637, 0.715])]

Random done in: 0:00:00.000134, ARIs: [array([0.04 , 0.644]), array([0.063, 0.504])]
Greedy done in: 0:00:00.001334, ARIs: [array([0.858, 0.777]), array([0.826, 0.816])]
ILP done in: 0:00:01.123273, ARIs: [array([0.858, 0.355]), array([0.063, 0.504])]

Random done in: 0:00:00.000146, ARIs: [array([0.912, 0.419]), array([0.449, 0.588])]
Greedy done in: 0:00:00.001349, ARIs: [array([0.912, 0.914]), array([0.916, 0.918])]
ILP done in: 0:00:01.097710, ARIs: [array([0.912, 0.914]), array([0.916, 0.918])]

Random done in: 0:00:00.000137, ARIs: [array([0.29 , 0.349]), array([0.721, 0.734])]
Greedy done in: 0:00:00.001305, ARIs: [array([0.614, 0.499]), array([0.721, 0.274])]
ILP done in: 0:00:01.117241, ARIs: [array([0.282, 0.368]), array([0.027, 0.296])]

Random done in: 0:00:00.000131, ARIs: [array([0.635, 0.718]), array([0.267, 0.382])]
Greedy done in: 0:00:00.001317, ARIs: [array([0.018, 0.454]), array([0.654, 0.647])]
ILP done in: 0:00:01.174816, ARIs: [array([0.058, 0.489]), array([0.267, 0.382])]

Random done in: 0:00:00.000136, ARIs: [array([0.087, 0.508]), array([0.253, 0.296])]
Greedy done in: 0:00:00.001354, ARIs: [array([0.087, 0.175]), array([0.253, 0.296])]
ILP done in: 0:00:01.073930, ARIs: [array([0.087, 0.175]), array([0.253, 0.296])]

Random done in: 0:00:00.000135, ARIs: [array([0.46 , 0.764]), array([0.803, 0.374])]
Greedy done in: 0:00:00.001326, ARIs: [array([0.46 , 0.655]), array([-0.024,  0.535])]
ILP done in: 0:00:01.179141, ARIs: [array([-0.03 ,  0.222]), array([-0.024,  0.535])]

Random done in: 0:00:00.000149, ARIs: [array([0.018, 0.212]), array([0.603, 0.698])]
Greedy done in: 0:00:00.001321, ARIs: [array([0.837, 0.863]), array([0.603, 0.698])]
ILP done in: 0:00:00.897794, ARIs: [array([0.837, 0.863]), array([0.603, 0.698])]

Random done in: 0:00:00.000137, ARIs: [array([0.808, 0.446]), array([0.046, 0.37 ])]
Greedy done in: 0:00:00.001333, ARIs: [array([0.808, 0.778]), array([0.666, 0.763])]
ILP done in: 0:00:01.026612, ARIs: [array([0.021, 0.314]), array([0.666, 0.488])]

Random done in: 0:00:00.000137, ARIs: [array([0.015, 0.275]), array([0.654, 0.48 ])]
Greedy done in: 0:00:00.001356, ARIs: [array([0.773, 0.798]), array([0.654, 0.717])]
ILP done in: 0:00:01.136315, ARIs: [array([0.773, 0.798]), array([0.654, 0.717])]

Random done in: 0:00:00.000135, ARIs: [array([0.028, 0.086]), array([0.749, 0.755])]
Greedy done in: 0:00:00.001310, ARIs: [array([0.028, 0.086]), array([0.749, 0.755])]
ILP done in: 0:00:01.096384, ARIs: [array([0.756, 0.761]), array([0.749, 0.755])]

Random done in: 0:00:00.000132, ARIs: [array([0.001, 0.635]), array([0.002, 0.494])]
Greedy done in: 0:00:00.001318, ARIs: [array([0.001, 0.037]), array([0.097, 0.586])]
ILP done in: 0:00:01.111328, ARIs: [array([0.687, 0.691]), array([0.002, 0.494])]

Random done in: 0:00:00.000136, ARIs: [array([0.579, 0.626]), array([0.021, 0.223])]
Greedy done in: 0:00:00.001347, ARIs: [array([0.579, 0.626]), array([0.687, 0.686])]
ILP done in: 0:00:01.198419, ARIs: [array([0.579, 0.626]), array([0.687, 0.686])]

Random done in: 0:00:00.000133, ARIs: [array([0.909, 0.919]), array([-0.029,  0.679])]
Greedy done in: 0:00:00.001325, ARIs: [array([0.909, 0.919]), array([0.534, 0.237])]
ILP done in: 0:00:01.190904, ARIs: [array([0.909, 0.919]), array([0.534, 0.711])]

Random done in: 0:00:00.000132, ARIs: [array([0.14 , 0.205]), array([0.014, 0.548])]
Greedy done in: 0:00:00.001320, ARIs: [array([0.638, 0.347]), array([0.217, 0.465])]
ILP done in: 0:00:01.153664, ARIs: [array([0.063, 0.128]), array([0.014, 0.224])]

Random done in: 0:00:00.000134, ARIs: [array([0.698, 0.534]), array([-0.002,  0.377])]
Greedy done in: 0:00:00.001313, ARIs: [array([0.174, 0.275]), array([-0.002,  0.34 ])]
ILP done in: 0:00:01.182746, ARIs: [array([0.174, 0.275]), array([-0.005,  0.295])]

Random done in: 0:00:00.000135, ARIs: [array([0.572, 0.708]), array([0.203, 0.732])]
Greedy done in: 0:00:00.001322, ARIs: [array([0.105, 0.258]), array([0.464, 0.615])]
ILP done in: 0:00:01.104181, ARIs: [array([0.105, 0.258]), array([0.203, 0.365])]

Random done in: 0:00:00.000141, ARIs: [array([0.113, 0.282]), array([0.638, 0.499])]
Greedy done in: 0:00:00.001317, ARIs: [array([0.584, 0.639]), array([0.051, 0.082])]
ILP done in: 0:00:01.109534, ARIs: [array([-0.012,  0.021]), array([0.051, 0.082])]

Random done in: 0:00:00.000139, ARIs: [array([0.147, 0.586]), array([0.112, 0.446])]
Greedy done in: 0:00:00.001340, ARIs: [array([0.666, 0.747]), array([0.55 , 0.639])]
ILP done in: 0:00:01.084298, ARIs: [array([0.666, 0.747]), array([0.55 , 0.639])]

Random done in: 0:00:00.000148, ARIs: [array([0.704, 0.77 ]), array([0.28 , 0.903])]
Greedy done in: 0:00:00.001363, ARIs: [array([0.704, 0.77 ]), array([0.95 , 0.963])]
ILP done in: 0:00:01.046255, ARIs: [array([0.704, 0.77 ]), array([0.95 , 0.963])]

Random done in: 0:00:00.000147, ARIs: [array([0.756, 0.797]), array([0.001, 0.21 ])]
Greedy done in: 0:00:00.001410, ARIs: [array([0.756, 0.797]), array([0.79 , 0.823])]
ILP done in: 0:00:01.022149, ARIs: [array([0.756, 0.797]), array([0.79 , 0.823])]

Random done in: 0:00:00.000140, ARIs: [array([-0.016,  0.369]), array([0.085, 0.669])]
Greedy done in: 0:00:00.001347, ARIs: [array([-0.016,  0.369]), array([0.912, 0.536])]
ILP done in: 0:00:01.093929, ARIs: [array([-0.016,  0.369]), array([0.912, 0.536])]

Random done in: 0:00:00.000141, ARIs: [array([-0.026,  0.735]), array([0.068, 0.282])]
Greedy done in: 0:00:00.001353, ARIs: [array([-0.026,  0.431]), array([0.068, 0.282])]
ILP done in: 0:00:00.973840, ARIs: [array([-0.026,  0.431]), array([0.704, 0.346])]

Random done in: 0:00:00.000136, ARIs: [array([0.172, 0.457]), array([0.369, 0.498])]
Greedy done in: 0:00:00.001351, ARIs: [array([0.009, 0.614]), array([0.027, 0.23 ])]
ILP done in: 0:00:01.035592, ARIs: [array([0.009, 0.614]), array([0.027, 0.23 ])]

Random done in: 0:00:00.000139, ARIs: [array([0.2  , 0.626]), array([0.756, 0.321])]
Greedy done in: 0:00:00.001314, ARIs: [array([0.095, 0.366]), array([0.756, 0.736])]
ILP done in: 0:00:01.039906, ARIs: [array([0.095, 0.366]), array([0.756, 0.736])]

Random done in: 0:00:00.000135, ARIs: [array([-0.069, -0.061]), array([0.092, 0.497])]
Greedy done in: 0:00:00.001328, ARIs: [array([0.338, 0.349]), array([0.092, 0.108])]
ILP done in: 0:00:01.174543, ARIs: [array([0.338, 0.349]), array([0.092, 0.108])]

Random done in: 0:00:00.000137, ARIs: [array([0.704, 0.629]), array([0.59 , 0.705])]
Greedy done in: 0:00:00.001331, ARIs: [array([0.704, 0.728]), array([0.04 , 0.061])]
ILP done in: 0:00:01.122250, ARIs: [array([0.016, 0.697]), array([0.04 , 0.061])]

Random done in: 0:00:00.000136, ARIs: [array([0.079, 0.366]), array([0.297, 0.482])]
Greedy done in: 0:00:00.001328, ARIs: [array([0.079, 0.366]), array([0.053, 0.243])]
ILP done in: 0:00:01.130292, ARIs: [array([0.827, 0.416]), array([0.053, 0.243])]

Random done in: 0:00:00.000141, ARIs: [array([0.044, 0.35 ]), array([0.561, 0.683])]
Greedy done in: 0:00:00.001318, ARIs: [array([0.858, 0.868]), array([0.663, 0.699])]
ILP done in: 0:00:01.075341, ARIs: [array([0.858, 0.868]), array([0.663, 0.699])]

Random done in: 0:00:00.000136, ARIs: [array([0.492, 0.565]), array([-0.008, -0.037])]
Greedy done in: 0:00:00.001373, ARIs: [array([0.492, 0.565]), array([0.504, 0.58 ])]
ILP done in: 0:00:01.080100, ARIs: [array([0.492, 0.565]), array([0.504, 0.58 ])]

Random done in: 0:00:00.000146, ARIs: [array([0.755, 0.411]), array([0.687, 0.692])]
Greedy done in: 0:00:00.001360, ARIs: [array([0.048, 0.566]), array([0.687, 0.692])]
ILP done in: 0:00:01.226544, ARIs: [array([0.048, 0.566]), array([0.687, 0.692])]

Random done in: 0:00:00.000135, ARIs: [array([0.671, 0.661]), array([0.579, 0.412])]
Greedy done in: 0:00:00.001351, ARIs: [array([0.042, 0.276]), array([0.143, 0.506])]
ILP done in: 0:00:01.098379, ARIs: [array([0.042, 0.276]), array([0.345, 0.436])]

Random done in: 0:00:00.000153, ARIs: [array([0.009, 0.355]), array([-0.004,  0.618])]
Greedy done in: 0:00:00.001403, ARIs: [array([-0.   ,  0.329]), array([-0.004,  0.108])]
ILP done in: 0:00:01.166963, ARIs: [array([0.791, 0.829]), array([0.756, 0.772])]

Random done in: 0:00:00.000134, ARIs: [array([0.837, 0.496]), array([0.79, 0.31])]
Greedy done in: 0:00:00.001375, ARIs: [array([0.837, 0.807]), array([0.79 , 0.755])]
ILP done in: 0:00:01.116888, ARIs: [array([0.837, 0.807]), array([0.79 , 0.755])]

Random done in: 0:00:00.000142, ARIs: [array([0.468, 0.156]), array([0.67 , 0.729])]
Greedy done in: 0:00:00.001325, ARIs: [array([-0.025, -0.014]), array([-0.041,  0.328])]
ILP done in: 0:00:01.099040, ARIs: [array([0.468, 0.472]), array([0.67 , 0.463])]

Random done in: 0:00:00.000146, ARIs: [array([0.232, 0.516]), array([0.738, 0.586])]
Greedy done in: 0:00:00.001332, ARIs: [array([0.93 , 0.554]), array([-0.004,  0.178])]
ILP done in: 0:00:01.145660, ARIs: [array([0.93 , 0.938]), array([0.738, 0.765])]

Random done in: 0:00:00.000140, ARIs: [array([0.644, 0.218]), array([0.286, 0.443])]
Greedy done in: 0:00:00.001337, ARIs: [array([0.644, 0.647]), array([0.789, 0.73 ])]
ILP done in: 0:00:01.156167, ARIs: [array([0.644, 0.647]), array([0.789, 0.73 ])]

Random done in: 0:00:00.000135, ARIs: [array([0.738, 0.786]), array([0.208, 0.57 ])]
Greedy done in: 0:00:00.001340, ARIs: [array([0.738, 0.786]), array([0.827, 0.856])]
ILP done in: 0:00:01.117654, ARIs: [array([0.738, 0.786]), array([0.827, 0.856])]

